UserName,Datetime,Tweet Id,Text
SusanBChurch11,2020-10-30 23:58:17+00:00,1322326993283751936,I’m ready to see a great president!  #JoeBiden is that president! https://t.co/z6MpvMsnrb
SAJi74436184,2020-10-30 23:58:11+00:00,1322326969338466304,"@realDonaldTrump Dear America.  A quick reminder if your thinking about who to vote for....  2018 -  American war herors that died for YOU, at the Aisne-Marne American Cemetery in France were referred to as “losers” and “suckers"" by your current president.   I rest my case... #JoeBiden."
ws121,2020-10-30 23:57:37+00:00,1322326826660909057,@DailyCaller According to #JoeBiden “You ain’t black!”
jlsHouston,2020-10-30 23:57:13+00:00,1322326726798725120,"@BrettFavre @realDonaldTrump How disappointing. But as you pointed out what makes this country great is freedom of choice. So to ensure it continues I’m voting for Biden. I want a president for all the people, one who respects the rule of law. That’s #JoeBiden"
sn00pdad,2020-10-30 23:57:03+00:00,1322326680992653318,"""#JoeBiden and I are about to work to get rid of that tax cut,"" #KamalaHarris tells #HispanicHeritageMonthAmericans.  #taxcut #votetrump #LatinosForTrump #HispanicsForTrump #DonaldTrump #potus45 #PresidentTrump https://t.co/uuKgkD4bp4"
lorilola1960,2020-10-30 23:56:22+00:00,1322326510632685569,"@MichelleObama @DrBiden 
We just need the calming sound of your beautiful voice.🌺🌺🌺🌺🌺🌺🌺🌺🙏
Your family's service to our Country is Amazing along with all others that fight for our freedom.
Joe must unite us 🇺🇸 
#JoeBiden"
1zombywoof,2020-10-30 23:56:20+00:00,1322326503351324673,He’s angry grampaw #joebiden https://t.co/xKt80vj9mV
Dakota52934250,2020-10-30 23:55:36+00:00,1322326320072646656,#CreepyJoeBiden #Biden #JoeBiden #WATCH #MustSee #Democrats #Democrat #Trump @realDonaldTrump Sleepy Creepy Racist - JOE BIDEN !! https://t.co/8jsvgPJIAd via @YouTube
SecretShopper10,2020-10-30 23:55:22+00:00,1322326258856939520,"mostly bright, happy people who throw parades for him. #JoeBiden's turnouts have been pitiful--dismal. His fans are out burning buildings &amp; attacking innocent people--even shooting Trump followers! If you're not one of these, please vote for Trump. The #democrats have changed &amp;"
LaverneMcGeeTV,2020-10-30 23:55:17+00:00,1322326238917263362,.@BlackNewsC #Vote2020 #Exclusive #JoeBiden #BidenHarris2020 Biden List of Possible Cabinet Posts https://t.co/irvEUy920y
realphannigan,2020-10-30 23:53:48+00:00,1322325866735697921,"@KellyannePolls You just proved my point about Trump supporter's, and #JoeBiden 's, no intelligent argument, let's attack, hate &amp; insult. That's why #Biden wants to end the hate and Unite the country."
MikeCrimaldi,2020-10-30 23:53:34+00:00,1322325805125586944,"Wait a minute.. This old fool told us he was going to be President for all Americans. I guess ""ugly folks"" and ""chumps"" aren't Americans in his world (whatever that is).. #hypocrisy #JoeBiden #MAGA2020 #TrumpLandslideVictory2020 https://t.co/SupvXX1qV6"
JS_Jones,2020-10-30 23:53:05+00:00,1322325686510641152,"Pretty excited!! Tomorrow in #FlintMichigan we'll be Riden with @JoeBiden and @BarackObama !! Let's get this party started
#JoeBiden #BidenHarris2020 
#BlueWave2020 https://t.co/cIrobBiG9y"
rdsathene,2020-10-30 23:52:33+00:00,1322325551936278529,"9/10   and we already know that we can expect the worst. Both #DonaldTrump and #JoeBiden are loathsome, vile individuals, as are their VP picks. That doesn't stop their loyal followers from supporting them. Whatever dirt there is on Hunter Biden, it doesn't matter to…"
rdsathene,2020-10-30 23:52:29+00:00,1322325535293276160,"1/10  While we know #DonaldTrump isn't very bright, it was somewhat surprising that he and his camp thought the goods they had on #JoeBiden's family were going to stick. Biden's supporters, just like Trump's supporters, are willing to give their guy a pass on anything…"
cognac62,2020-10-30 23:52:27+00:00,1322325523654213635,"@MrAndyNgo These are your overlords in #JoeBiden America. 
 #Vote accordingly"
MamaBearRoars31,2020-10-30 23:52:24+00:00,1322325514552565761,"I was cleaning a bookcase today and a 2016 HRC pin fell out from between a few books. That evening came flooding back - the terror, the crying - it was just a drop in the bucket for what was to come. Let’s build back better with #JoeBiden"
PoliticsITN,2020-10-30 23:52:01+00:00,1322325416233721856,"Joe Biden will help 'build back better' for safer, more equitable streets | Opinion https://t.co/8hUoON62ak #USA #joebiden #politics https://t.co/jhnCkDTmME"
JCBliss,2020-10-30 23:50:37+00:00,1322325065623433216,"Why isn’t #jimcarrey’s #JoeBiden impersonation catching on? Because he’s mocking a person with dementia. Regardless of your politics, that’s just cruel. https://t.co/Mi87xrt8zz"
DShootandshine,2020-10-30 23:50:27+00:00,1322325021499498497,Check out UnitedWeStand🇺🇸's video! How the American people confront #JoeBiden ⁦@realDonaldTrump⁩ #here you #realDonaldTrump  https://t.co/wzNjTeZQTm
JLGrant5,2020-10-30 23:49:55+00:00,1322324888942747652,"Who are the real racist?
#lefties 
#Democrats 
#JoeBiden 
#KamalaHarris 
#BLEXIT 
#WalkAway https://t.co/0eQy45OEkW"
TheTruthSekr,2020-10-30 23:49:26+00:00,1322324767895023617,"#JoeBiden and #KamalaHarris are going to RAISE YOUR TAXES, and have no problem admitting it. https://t.co/qvi227X8tX"
Yovanowannabe,2020-10-30 23:49:19+00:00,1322324738253885440,@NotHoodlum #JoeBiden can come get my toilet when he’s elected. It’d be worth it. I’ll poop into a Home Depot ‘get it done’ bucket with Trump’s picture decopauged onto the bottom of it in my backyard. 🚽
MedicalField2,2020-10-30 23:49:10+00:00,1322324697296609282,"Article: back pain
https://t.co/gZZLCB99mF
#Election2020 #ElectionDay #COVID19 #COVID19AB #YouTuber #USA Melania #TrumpDeadlySins #Ranboo100k  @NESN 
Brett Favre @Yamiche @Mets Bobby Orr #affiliateprogram #OnlineMarketing #JoeBiden #Trump2020 #TrumpCrimeFamily #Trending #UAE #uk"
RalphLCampbell1,2020-10-30 23:49:09+00:00,1322324696503910402,"Rosie Perez On Latino Vote: ‘We Have The Power To Change The Outcome Of ... https://t.co/YYieCYOWOv via @YouTube America"" The #TrumpDictatorship is a liar on everything, He will note protect You, nor does he care about any of us! @DrNikkiMartinez  #Latinos #JoeBiden #ACA #Florida"
miahaley,2020-10-30 23:49:00+00:00,1322324657517842432,"We know you can do it, Joe!! #JoeBiden #JoeWillLeadUs #VoteBlueDownBallot https://t.co/FZSQBPiljf"
Th1nkAb0utTh1s,2020-10-30 23:48:25+00:00,1322324509492498432,#JoeBiden will lead an effective strategy to truandinwkfnsjdksnd. #Election2020 https://t.co/4apyuosYLu
trump_israel,2020-10-30 23:47:13+00:00,1322324208769138688,Reasons to Vote for Joe! https://t.co/fPdA0OiyS1 #biden2020 #joebiden #biden #vote https://t.co/fPdA0OiyS1
MadMimi3,2020-10-30 23:47:08+00:00,1322324188552597505,"Don’t drink the water, #JoeBiden supporters. #Flint 

Biden and Obama coming to Flint for drive-in event https://t.co/IWSdqd2mAs"
DaveLovesGod,2020-10-30 23:46:43+00:00,1322324083653095424,"#Soros For Prison
#Socialist = #Facebook’s Lead Exec On Election Policy Linked To Both #JoeBiden And A #Soros — Not A Joke
https://t.co/iB6GcW8bu8"
Imprecariat,2020-10-30 23:45:11+00:00,1322323697429086210,@oliverdarcy Interview #Bobulinski. Ask #JoeBiden. Not that hard.
chadabizeid,2020-10-30 23:44:38+00:00,1322323556533964801,#JoeBiden No love for the people. Just mockery after mockery. https://t.co/YhTFcxrCer
crazycoatlady,2020-10-30 23:43:24+00:00,1322323246625247232,"Voted weeks ago myself and hubby voted for first time, he’s 63, for #JoeBiden https://t.co/sgXbWIMui7"
mormonsoprano,2020-10-30 23:42:50+00:00,1322323103960100864,"@JoeBiden Thank you for sharing Alfonso's powerful life story. It is important to humanize this terrible virus. Every life lost is a piece of our nation gone. I'm heartbroken for the children, spouses, friends left behind. I'm heartbroken for the suffering. We need hope. We need #JoeBiden"
DaveLovesGod,2020-10-30 23:42:12+00:00,1322322947638439936,"#HunterBiden Business Associate Reveals His Reaction To #JoeBiden Lying Through His Teeth About Family Business Dealings
https://t.co/1qCNkpyYL9"
tgerbait03,2020-10-30 23:42:08+00:00,1322322930286682112,"Someone should decorate Biden’s basement like the Oval Office and tell him he won, he’ll never know!! I’m dead serious. 

#dementiaJoe #JoeBiden #JoeBidenIsSick #JoeBidenCrimeFamily #Laptop #laptofromhell #crazyJoe #maga #kag #trump #vote #VoteEarly #Vote2020"
BidenTony4,2020-10-30 23:41:59+00:00,1322322889375440896,"People are dying and #Trump is still downplaying the #COVID19 pandemic. Disgusting.
#AlmostNothing #COVIDIOTS #AmericaIsVotingEarlyForBiden #TrumpsDeadlySins #Biden2020 #BidenHarris2020 #BidenHarrisLandslide2020 #TrumpLied230KDied #JoeWillLeadUs #JoeBiden #Trump2020 #TrumpMustGo"
CuddleYourCat,2020-10-30 23:41:48+00:00,1322322845503029248,"Is anybody in their right mind really thinking to themselves right now, I’m glad we don’t have a politician in charge ? 
#Trump #VoteBlue2020 #JoeBiden #COVID19 #VoteHimOut #VoteAgainstTrump"
IlBeneVincera,2020-10-30 23:41:32+00:00,1322322776687104002,"Open Letter  to the President of the United States of America Donald J. Trump 
#Election2020 #DonaldTrump #JoeBiden #Vigano #GodBlessAmerica 

https://t.co/kWKDifC2Ns"
fashionchaos,2020-10-30 23:41:08+00:00,1322322679156797440,"This election is abt keep the WASHINGTON ESTABLISHMENT in power OR THE PEOPLE IN POWER
#VoteRedLikeYourLifeDependsOnIt 
#DONALDTRUMP for FREEDOM
#JOEBIDEN for #SOCIALISM"
BlaznDownHur,2020-10-30 23:40:36+00:00,1322322541424332800,Perfect strategy by #JoeBiden   Who can argue against #trunalimunumaprzure
TheMorningSpew2,2020-10-30 23:40:18+00:00,1322322466363113474,"Joe Biden, Blasphemer in Chief. #JoeBiden https://t.co/0Dkv7mD0DP"
Biosphere_Bill,2020-10-30 23:40:08+00:00,1322322427263750144,Could we please get President #Obama to hold a campaign for VP #JoeBiden event in Georgia and Texas!
texasdicks,2020-10-30 23:40:08+00:00,1322322425023991808,Good enough for me!! The birds know!! #JoeBiden #BidenHarrisToSaveAmerica #Biden #BidenHarris2020 https://t.co/tHGpMZuZ1r
DemetryeIsoldi,2020-10-30 23:39:58+00:00,1322322382405730307,"#trunalimunumaprzure

There you go. #JoeBiden in one...word? https://t.co/ZFTiueFAJ8"
lsjensen11,2020-10-30 23:39:55+00:00,1322322372888653824,Retweet the heck out of this please #JoeBiden https://t.co/SZD8xd53OT
karenhasteROCKS,2020-10-30 23:39:55+00:00,1322322372859437057,"@GOP @FLOTUS Oh,  it's too late to change your messaging now.  
She stole #JoeBiden's line. 
All she does is plagiarize.
#getoutofthepeopleshouse
#VoteBlueToSaveAmerica"
SuenJiahau,2020-10-30 23:39:32+00:00,1322322276239372288,"#JoeBiden may be more suitable for the presidency of the United States, but his health is doubtful."
JoeCool212,2020-10-30 23:39:28+00:00,1322322257855827968,@AnaCabrera Even @StevieWonder can SEE 👀 that #Trump 🤡🍔🍟 needs to GO! #DumpTrump @realDonaldTrump  #VOTEHIMOUT FAKE @POTUS &amp; @FLOTUS #PackYourBags #TIMEisUP #Vote2020 #VOTE #BlueWaveComing #BlueWave #TrumpIsALiar #LiarLiar @MELANIATRUMP #LIES #Liar #Biden2020 #Kamala #JoeBiden #GoJoe
sgtmolly06,2020-10-30 23:38:51+00:00,1322322102071009280,Translation: your taxes will go up. #HeelsUpHarris #KamalaHarris #JoeBiden #WheresHunter #LaptopFromHell https://t.co/Pq8f1BByoQ
FunVA_OpEd,2020-10-30 23:38:29+00:00,1322322009733451779,".@JoeBiden says he's predicts a dark winter, even if he's elected, he and his ANTIFA thugs are ready.
#JoeBiden https://t.co/l8kcPY86dm"
twistedcomputer,2020-10-30 23:37:40+00:00,1322321803788738560,@spencerwrighter and his #leftwing pals think that #JoeBiden is a very smart man. https://t.co/LdC7oaioZo
scienceinvestme,2020-10-30 23:37:34+00:00,1322321780585992193,"@JoeBiden ******HURRY HURRY*******

Sign up and order your new #joebiden #hunterbiden Chinese (year of the RAT) 2020 calendar

Also don’t forget during those dark room/night club negotiations yr official Chinese Translation book. limited (1 ) book per joebiden supporter

WAKE-UP

#MAGA 🇺🇸 https://t.co/O2e3u3urht"
LuluH1234567,2020-10-30 23:37:32+00:00,1322321770020511746,".LOL😁...honking horns and drowning out his speech—which no one can understand, even he doesn’t know what he’s saying.

#JoeBiden Gets Angry, Calls Minnesota Trump Supporters ""Ugly"" For Honking Horns and Drowning Out His Speech (VIDEO) https://t.co/uL4H0W5vwY via @gatewaypundit"
AngelGotti5,2020-10-30 23:37:18+00:00,1322321713661648896,"All well and good, but is @CBSNews showing this on their network? #JoeBiden https://t.co/VIaHNjJ9Pa"
wlsam890,2020-10-30 23:36:20+00:00,1322321469549006848,".@Charles_Lipson on w/@JohnHowellWLS discussing #HunterBiden #FakeNewsMedia #JoeBiden #PoliticsToday, read it here: https://t.co/FYztRkx8SR"
ewray5,2020-10-30 23:35:00+00:00,1322321133870452737,Sounds Just Like #JoeBiden Trying to hide his corruption! https://t.co/dDyE1z4AaD
I_AmMelissa_,2020-10-30 23:34:45+00:00,1322321070213505030,"Yes. She also has a neck like a middle linebacker.

#kamalaisdrunk
#kamalaharris
#JoeBiden
#Trump2020Landslide https://t.co/NOvvUbk13l"
jukkaisorinne,2020-10-30 23:34:39+00:00,1322321043730649089,Disturbing #JoeBiden Brain Freeze at PA Rally: 'Truaninonashufodopressure' https://t.co/TknXBBGz7S
SecretShopper10,2020-10-30 23:34:30+00:00,1322321006648852481,"#JoeBiden is one of the biggest #liars I've ever heard of. He lied about where he went to college, he #lies about our president almost every time he opens his mouth. He's been lying for decades &amp; has accomplished nothing. Proof: https://t.co/7J1vdQW8iP Don't watch #CNN #msnbc https://t.co/JR8dtA7c2h"
Ham_ghai,2020-10-30 23:34:09+00:00,1322320920221016069,"#Elections2020 who is going to win 
#DonaldTrump or #JoeBiden ?
#USElection #ElectionDay"
schotziejlk,2020-10-30 23:34:07+00:00,1322320911316504578,"@CurtisHouck Uniter.

#UglyChumpsForTrump

Phony #JoeBiden"
ProminentFrogs,2020-10-30 23:34:02+00:00,1322320892056211456,"I’ll bite, who’s this #JoeBiden guy?"
TheGlobalHerald,2020-10-30 23:33:34+00:00,1322320771591655426,4 days until #Election Day - https://t.co/SAjJLcDLDb - #ABCNews #DonaldTrump #JoeBiden #Midwest
365travelbug,2020-10-30 23:33:31+00:00,1322320758572421120,#JoeBiden will be the happiest guy on earth when @realDonaldTrump wins #FourMoreYears! This man doesn’t want to be the #President!! Come on Man! #Trump2020Landslide
henduh,2020-10-30 23:33:04+00:00,1322320648153300994,"Check out my podcast, Political Talk, on @anchor! https://t.co/7gfxzsbInM #JoeBiden #DonaldJTrump ##MAGA"
SteveMTalk,2020-10-30 23:31:54+00:00,1322320351771217920,Watch full episode of #EatThePress with .@DineshDSouza #TrumpCardTheMovie @gatewaypundit .@joehoft (In G-d We Trust) &amp; @Natashasweatte #Election2020 #Socialism #socialmedia #censorship #Kamala #TonyBubolinski #JoeBiden  #Violence @MalzbergShow @RT_America https://t.co/htomXQH7Zy
iluvspringtime,2020-10-30 23:30:58+00:00,1322320118509162499,#JoeBidenIsNotWell #JoeBiden @JoeBiden How can @thedemocrats and @drbiden put him thru this? Sad. #Democrats #maddow @maddowblog @maddow @abcnews @cbsnews @nbcnews @politico @mediaite @slate @washingtonpost @nytimes #newyorktimes #Libertairans #USA @mmfa @theatlantic @motherjones https://t.co/CVzfKq0iIL
RlalbrechtTroy,2020-10-30 23:30:34+00:00,1322320016646328320,"As an expert in cognitive decline, how can you be sure this is #JoeBiden? How can you be sure this isn’t the moon landing once again being faked? 
@willchamberlaine you’ve no business off meds..... https://t.co/6YLWKkLNCr"
SecretShopper10,2020-10-30 23:30:25+00:00,1322319982060048391,"Does #JoeBiden even know what he's saying? He looks like he's trying to tell a joke (badly). Please don't #vote for Biden, #America! He &amp; the other #democrats don't have our interests at heart. They've changed. #election2020 #cnn #msnbc #nbcnews #cbsnews #abc #newyorktimes https://t.co/GwjcTMIGXM"
Hilomikey,2020-10-30 23:30:17+00:00,1322319947695972352,Check out #Progressives for #JoeBiden's video! #TikTok well this is interesting 🤔  https://t.co/e1yWCX4B0C
SaintMcCloud,2020-10-30 23:30:17+00:00,1322319946156777472,"If you've got time this weekend and want to help get people out to vote, here's your chance!

Turnout 2020 is calling Texas and Nevada voters, two battleground states that can put #JoeBiden over the edge.

See https://t.co/RpfkqzX2lB to register today! https://t.co/aDg8Qq0e8X"
firesign68,2020-10-30 23:30:04+00:00,1322319893216305152,@KamalaHarris Let’s Go!🇺🇸🙌🏾🙌🏾🙌🏾 #JoeBiden https://t.co/abjslfYQAR
Lindasantangel1,2020-10-30 23:29:47+00:00,1322319820428398592,"@CurtisHouck 😏#joebiden 
Name calling 
#Hypocrite"
StanIg7,2020-10-30 23:29:20+00:00,1322319709304508422,"#JoeBiden is a 47 years failure and he can't stop failing.
@realDonaldTrump https://t.co/C2b6cUGlF8"
richard59050334,2020-10-30 23:29:19+00:00,1322319701872050176,#JoeBiden on Drugs #BidenIncest #Biden owned by the #ChineseCommunistParty https://t.co/aeqWLylLrc
the_SWB,2020-10-30 23:29:13+00:00,1322319677943648256,"#republicans #democrats
 
""I'm not going to shut down the country. 
  I'm not going to shut down the economy.  
 I'm going to shut down the virus.""
  #JoeBiden Oct. 30, 2020"
SAJi74436184,2020-10-30 23:29:12+00:00,1322319676257566721,@RobertCohiba @realDonaldTrump My vote goes to #JoeBiden .  I don't even live in the US.  I just think trumps a moron and looks like a right tw*t with those silly ties.
OgFramed,2020-10-30 23:29:06+00:00,1322319647337705473,"Trump just claimed that doctors get more money if someone dies of COVID... I mean seriously a little common sense goes a very long way, how can this man be in charge constantly making false accusations?? #USElection #USElection2020 #JoeBiden #MakeAmericaHumanAgain"
Circle25495215,2020-10-30 23:29:02+00:00,1322319631944613888,#2020Election #DonaldTrump #Featuredvideo #JoeBiden #Pennsylvania What Are The Chances We’ll Know The Next President On Election Night? https://t.co/AFNZJPTb5F
fashionchaos,2020-10-30 23:28:44+00:00,1322319556266741761,"So now I am a Deplorable Chump and an ""UGLY"" one at that! #joebiden https://t.co/xo7yFddnBW"
chadabizeid,2020-10-30 23:28:35+00:00,1322319519071850498,Real classy Joe. #JoeBiden Smart way to win votes. https://t.co/gKm0YjfnOE
JoeBobMr,2020-10-30 23:28:21+00:00,1322319458925424641,@EpochTimes no one but a crackhead would leave their laptop with sensitive emails on it at some repair shop with YOUR NAME ON IT .... sorry #JoeBiden .... if that is the smartest person you know ... you are NOT QUALIFIED for @POTUS job
StephanieElsea,2020-10-30 23:27:53+00:00,1322319341774376960,"Happily standing line w ~2 hr wait to cast my #VOTE 

Entertaining myself by donating to Democratic candidates in swing states &amp; important districts. 

#JoeBiden #KamalaHarrisVP https://t.co/gSqTrGe5v1"
TamiP111,2020-10-30 23:27:49+00:00,1322319327496949760,"Hmm, wasn’t it #JoeBiden who co-sponsored the 1994 crime bill that locked up 1000’s of African Americans for less than dime bag of weed? #BidenCrimeFamiIy #ArrestJoeBiden #BidenCorruption #CrimeBill https://t.co/PDF6Iythuj"
Comrade_5698,2020-10-30 23:27:04+00:00,1322319137809551360,"What's your comment, #JoeBiden ?  #BidenHarris #BidenHarris2020 #Hunterbidenlaptop #HunterBidensLaptop #Biden #BidenHarrisToSaveAmerica #BidenCrimeFamilly #BidenCorruption #Trump2020 💓 https://t.co/d83zSQElEh"
WendySue4913,2020-10-30 23:26:22+00:00,1322318961019637761,"@realDonaldTrump don't worry about what you are gonna do when you lose, you will be too busy defending yourself in court for all the murders you are responsible for; tax evasion, treason, abuse of power, etc.....  #JoeBiden #JoeWillLeadUs #BidenHarrisToSaveAmerica https://t.co/XXYrlV6F1K"
AngelGotti5,2020-10-30 23:26:02+00:00,1322318878941290496,WATCH: Joe Biden Melts Down at Trump Supporters in Minnesota: 'Ugly People' #JoeBiden 🙀🙀🙀 https://t.co/yZSGU6AN4o
QasimTradeX,2020-10-30 23:25:37+00:00,1322318774050021376,"POLL: From market perspective is @realDonaldTrump good for the EV (Electric Vehicle) industry or @JoeBiden whats your opinion? 
#DonaldTrump #JoeBiden #USA #NASDAQ #nyse #amex #djia #otc #pennystocks
$TSLA $NIO $WKHS $ALYI $DSGT $CBBT"
conserv_tribune,2020-10-30 23:25:02+00:00,1322318623805861888,Why won't Joe Biden condemn endorsements like this? #2020election #antiSemitism #Israel #JoeBiden #LindaSarsour #politics #USnews https://t.co/JU4EXtv60K
EpochTimes,2020-10-30 23:25:01+00:00,1322318620752568325,"#JoeBiden described his son, #HunterBiden, as “the smartest guy I know,” amid growing controversy over his alleged overseas business dealings.

Meanwhile, an email from the alleged #HunterBidenLaptop was confirmed as authentic by a #CyberSecurity expert. https://t.co/HbzjUbXrph"
MisledRebels,2020-10-30 23:24:37+00:00,1322318522815565824,How much are they paying you guys to hate trump #Trump #maga #America #JoeBiden #2020 😅😂
SecretShopper10,2020-10-30 23:24:24+00:00,1322318466037305344,And it was proven recently that #JoeBiden lied about where he went to college. #CNN #msnbc #nbcnews #cbsnews #abc #newyorktimes
OhioChiefsGirl,2020-10-30 23:24:20+00:00,1322318451218784256,"Pennsylvania, Michigan, Ohio, Wisconsin and Florida please go blue!!  #JoeBiden #Election2020"
33dsubchef3,2020-10-30 23:24:14+00:00,1322318422399660038,#JoeBiden the border wall is on its way t to stop illegal immigrants and put a halt to the invasion of unwanted people that will take jobs from the American people. Joe did you get that!!!!!!!!!
MedicalField2,2020-10-30 23:23:47+00:00,1322318311561043968,"Hi i upgrade data about tinnitus. Check it out here
https://t.co/72pBOQSTVm
#TrumpDeadlySins #Travel #Trending #TrumpHasCovid #ranboo100k #Covid19MB #goodmorning #SaturdayThoughts #healthy #USA #COVID19 #FridayVibe #YouTuber #Election2020 #JoeBiden #UAE #scenario4 #life #Erdogan"
HHreibe,2020-10-30 23:23:18+00:00,1322318190165319682,My #JoeBiden  Jack-o-lantern @JoeBiden @ProjectLincoln https://t.co/SCkj8NB03j
DaCostaCardiac,2020-10-30 23:23:11+00:00,1322318161644032002,@TheRickWilson Be doesn't want to be completed embarrassed in flashy style...pity...#Election2020 #JoeBiden
jasonstone74,2020-10-30 23:23:11+00:00,1322318160842747905,"please get this creep out come wednesday. your country deserves better. 

https://t.co/PESAxYiFEQ

#USElection2020 #USElections2020 #DonaldJTrump #DonaldTrumpJr #IvankaTrump #BidenHarrisLandslide2020 #BidenHarris2020 #BidenHarris #JoeBiden"
islero47,2020-10-31 23:59:51+00:00,1322689773480398849,I'm pretty sure this is more people than have attended all #JoeBiden 2020 rallies combined https://t.co/etgCEnkEhm
GettyImagesNews,2020-10-31 23:59:32+00:00,1322689697781411841,"Former President #BarackObama waves to supporters as he campaigns with Democratic presidential nominee #JoeBiden in Detroit, #Michigan, 3 days ahead of #ElectionDay #Election2020 📸: @drewangerer https://t.co/Gnz9gLHYZl"
TimBurnette1,2020-10-31 23:59:31+00:00,1322689689892147202,@dbongino Where's #JoeBiden ? 😂😂😂 https://t.co/EGl0qL9Zty
amigoaguilar,2020-10-31 23:59:23+00:00,1322689656920674304,"@realMABarreto @realDonaldTrump Who’s really lying Matt? U r starting to forget things like #JoeBiden. #Obama promised that in the 1st yr. of their admin they would pass immigration reform. Dems had both houses of Congress, yet they didn’t do anything. Didnt deliver on their promise. Spare me the fake outrage."
AuthorNayantara,2020-10-31 23:59:03+00:00,1322689573269336066,"American during the 2020 elections😂:

#Election2020 #Vote #DonaldTrump #JoeBiden

 https://t.co/bH9Iu8Jjod"
scottpiro,2020-10-31 23:59:01+00:00,1322689567347146752,"@BarbraStreisand I remade #billyjoel’s #WeDidntStartTheFire w/lyrics of Trump’s endless crises to persuade undecided voters for #JoeBiden. Pls consider re-sharing. It’s original content I wrote, recorded + edited — around the clock for a week. Thx!
https://t.co/UrwwvS0SVv"
BearTomas3,2020-10-31 23:59:01+00:00,1322689566160146434,"@realDonaldTrump I did, for #joebiden"
JerrellZod,2020-10-31 23:58:26+00:00,1322689417673351170,@KingJames 44 has amazing shot. Everybody please go vote to make this man #JoeBiden  number 46. https://t.co/pkhTm4SG4P
scottpiro,2020-10-31 23:58:15+00:00,1322689371632472065,"@BradleyWhitford I remade #billyjoel’s #WeDidntStartTheFire w/lyrics of Trump’s endless crises to persuade undecided voters for #JoeBiden. Pls consider re-sharing. It’s original content I wrote, recorded + edited — around the clock for a week. Thx!
https://t.co/UrwwvS0SVv"
MercuryReports,2020-10-31 23:57:53+00:00,1322689281568235521,"BIDEN WORD SALAD SPINNER: #JoeBiden took the challenge. Use #Badakathcare in a sentence. “Barack and I think it’s a right for people to have badakathcare.” 😂🤣😂
#Badakathcare, it’s the thing!
https://t.co/WORSVPKmGs"
mansahi,2020-10-31 23:57:39+00:00,1322689219928694784,"One cool dude !!

#BarackObama #USElections2020 #JoeBiden #Basketball https://t.co/R61Pj3VQkv"
jgparks482,2020-10-31 23:57:36+00:00,1322689208771858435,"Ouch. Mic drop...#JoeBiden #BasementWarrior #Election2020 #Trump
#JoeDementia https://t.co/BTzG8rfBnr"
Shelley_Latin,2020-10-31 23:57:35+00:00,1322689205789626368,"@TheRickyDavila No not exactly. They’re still there, especially Obama. And #JoeBiden and #JillBiden are exceptional people, smart, caring, compassionate about our democracy and all people."
polls_111,2020-10-31 23:57:25+00:00,1322689163158835202,"Ok folks who's going to win between @realDonaldTrump &amp; @JoeBiden
#DonaldTrump #joebiden #2020Election #USElections2020 #teamtrump #TeamBiden @republicanparty @DemocratPartyUS #red #blue #usa #america #american #unitedstatesofamerica #northamerica #Vote2020 #votetrump #VoteBiden"
bourgeo48117923,2020-10-31 23:57:15+00:00,1322689120733454338,"the tartuffe #TRUMP ? 
@breitbartnews
 @stevebannon
Terminus, everybody get off the plane and now its time of other president For  North America  #joeBiden wille be better than #Pussycat Trump https://t.co/9BIAAFfWQy"
BillabongMMA,2020-10-31 23:57:05+00:00,1322689079948070915,"@MSNBC @maddow Emails released from Hunter #Biden laptop reveal Hunter associates, INCLUDING #JOEBIDEN ,AKA “The Big Guy” raking in cash from Ukraine, Russia &amp; CHINA! 🤯 DOJ confirms FBI opened criminal investigation! #BidenCrimeFamiily #BidenCorruption #Elections #MSNBC
https://t.co/cNufwoNPcj"
scottpiro,2020-10-31 23:57:01+00:00,1322689064403931136,"@PaulBegala I remade #billyjoel’s #WeDidntStartTheFire w/lyrics of Trump’s endless crises to persuade undecided voters for #JoeBiden. Pls consider re-sharing. It’s original content I wrote, recorded + edited — around the clock for a week. Thx!
https://t.co/UrwwvS0SVv"
scottpiro,2020-10-31 23:56:40+00:00,1322688974800998400,"@eosnos I remade #billyjoel’s #WeDidntStartTheFire w/lyrics of Trump’s endless crises to persuade undecided voters for #JoeBiden. Pls consider re-sharing. It’s original content I wrote, recorded + edited — around the clock for a week. Thx!
https://t.co/UrwwvS0SVv"
walterbyrd11,2020-10-31 23:56:24+00:00,1322688907394252800,"@Tanningbedtumor @ericcervini These are #democrats, just like Klansman Senator Robert Byrd. You know the senator that both #HillaryClinton, and #JoeBiden praised up and down."
STKnutsen,2020-10-31 23:56:14+00:00,1322688863958142976,Nothing scarier for #Halloween2020 than the idea of #JoeBiden being President. https://t.co/c8Dpgfk1KE
scottpiro,2020-10-31 23:56:07+00:00,1322688837664071682,"@BarackObama I remade #billyjoel’s #WeDidntStartTheFire w/lyrics of Trump’s endless crises to persuade undecided voters for #JoeBiden. Pls consider re-sharing. It’s original content I wrote, recorded + edited — around the clock for a week. Thx!
https://t.co/UrwwvS0SVv"
scottpiro,2020-10-31 23:55:54+00:00,1322688780696997888,"@benwikler I remade #billyjoel’s #WeDidntStartTheFire w/lyrics of Trump’s endless crises to persuade undecided voters for #JoeBiden. Pls consider re-sharing. It’s original content I wrote, recorded + edited — around the clock for a week. Thx!
https://t.co/UrwwvS0SVv"
